id,submitdate,lastpage,startlanguage,startdate,datestamp,Country,Country[other],Discipline[A2],Discipline[A3],Discipline[A4],Discipline[A6],Discipline[A1],Discipline[A5],Discipline[other],Gender,CareerStatus,CareerStatus[other],Institution,Institution[other],NPublishedCor,PDepositedCor,CorSomeComparison[A1],CorSomeComparison[A2],CorSomeComparison[A3],CorSomeComparison[A4],CorSomeComparison[A5],CorSomeComparison[A6],CorSomeDeposited[A1],CorSomeDeposited[A2],CorSomeDeposited[A3],CorSomeDeposited[A4],CorSomeDeposited[A5],CorSomeDeposited[A6],CorSomeDeposited[A7],CorSomeDeposited[A8],CorSomeDeposited[A9],CorSomeDeposited[A10],CorSomeDeposited[A11],CorSomeDeposited[A12],CorSomeDeposited[A13],CorAllDeposited[A1],CorAllDeposited[A2],CorAllDeposited[A3],CorAllDeposited[A4],CorAllDeposited[A5],CorAllDeposited[A6],CorAllDeposited[A7],CorAllDeposited[A8],CorAllDeposited[A9],CorAllDeposited[A10],CorAllDeposited[A11],CorAllDeposited[A12],CorAllDeposited[A13],CorSomeNotDeposited[A1],CorSomeNotDeposited[A2],CorSomeNotDeposited[A3],CorSomeNotDeposited[A4],CorSomeNotDeposited[A5],CorSomeNotDeposited[A6],CorSomeNotDeposited[A7],CorSomeNotDeposited[A8],CorSomeNotDeposited[A9],CorNoneNotDeposited[A1],CorNoneNotDeposited[A2],CorNoneNotDeposited[A3],CorNoneNotDeposited[A4],CorNoneNotDeposited[A5],CorNoneNotDeposited[A6],CorNoneNotDeposited[A7],CorNoneNotDeposited[A8],CorNoneNotDeposited[A9],interviewtime,groupTime1264,CountryTime,DisciplineTime,GenderTime,CareerStatusTime,InstitutionTime,groupTime1262,NPublishedCorTime,PDepositedCorTime,groupTime1263,CorSomeComparisonTime,CorComparisonFreeTime,CorSomeDepositedTime,CorAllDepositedTime,CorDepositedFreeTime,CorSomeNotDepositedTime,CorNoneNotDepositedTime,CorNotDepositedFreeTime,groupTime1265,FeedbackSurveyTime,FollowUpParticipantTime,FollowUpEmailTime
435,2020-12-18 07:52:18,4.0,en,2020-12-18 07:37:42,2020-12-18 07:52:18,Norway,,No,No,No,No,No,No,Space Physics,Male,Other,Researcher,University,,11-20,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,877.05,36.1,,,,,,609.52,,,226.38,,,,,,,,,5.05,,,
436,2020-12-18 07:55:45,4.0,en,2020-12-18 07:51:22,2020-12-18 07:55:45,Spain,,No,Yes,No,Yes,No,No,,Male,Professor,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Neutral,Disagree,Strongly disagree,Strongly disagree,Disagree,Neutral,Strongly disagree,Disagree,264.42,79.88,,,,,,38.26,,,106.16,,,,,,,,,40.12,,,
437,,2.0,en,2020-12-18 08:22:23,2020-12-18 08:24:53,Tunisia,,No,No,No,No,No,No,Computational engineering,Female,PhD student,,University,,3-5,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.85,89.69,,,,,,61.16,,,,,,,,,,,,,,,
438,2020-12-18 08:57:18,4.0,en,2020-12-18 08:25:33,2020-12-18 08:57:18,Italy,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,1906.69,1710.17,,,,,,28.14,,,156.53,,,,,,,,,11.85,,,
439,,,en,2020-12-18 08:39:04,2020-12-18 08:39:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
440,,2.0,en,2020-12-18 08:47:00,2020-12-18 08:48:13,Norway,,No,No,No,No,Yes,No,,Female,Associate Professor,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.86,41.51,,,,,,32.35,,,,,,,,,,,,,,,
441,2020-12-18 08:59:40,4.0,en,2020-12-18 08:47:15,2020-12-18 08:59:40,Saudi Arabia,,No,No,No,No,No,No,"Mineralogy, geochemistry and petrology",Male,Associate Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,Agree,Neutral,Neutral,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,747.08,112.59,,,,,,335.93,,,219.02,,,,,,,,,79.54,,,
442,2020-12-18 09:37:36,4.0,en,2020-12-18 09:23:41,2020-12-18 09:37:36,Russian Federation,,No,Yes,No,No,No,No,,Female,Other,leading engineer,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,837.41,389.91,,,,,,192.28,,,200.91,,,,,,,,,54.31,,,
443,2020-12-18 10:47:45,4.0,en,2020-12-18 10:38:44,2020-12-18 10:47:45,France,,No,No,No,No,No,No,Geology,Male,Other,Postdoctoral Applicant,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,544.37,127.54,,,,,,104.78,,,256.77,,,,,,,,,55.28,,,
444,2020-12-18 10:54:32,4.0,en,2020-12-18 10:50:35,2020-12-18 10:54:32,India,,No,Yes,No,No,No,No,"Fish taxonomy, morphometrics",Male,Other,Scientist,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,239.33,79.11,,,,,,44.73,,,89.64,,,,,,,,,25.85,,,
445,,2.0,en,2020-12-18 11:00:36,2020-12-18 11:03:25,Greece,,No,No,Yes,No,No,No,,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.42,41.81,,,,,,128.61,,,,,,,,,,,,,,,
446,2020-12-18 11:29:58,4.0,en,2020-12-18 11:22:11,2020-12-18 11:29:58,Portugal,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Strongly disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Disagree,Strongly disagree,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,469.43,38.84,,,,,,18.65,,,391.74,,,,,,,,,20.2,,,
447,,2.0,en,2020-12-18 11:30:09,2020-12-18 11:32:22,China,,No,No,No,No,No,No,Climate change,Male,Other,Lecturer,University,,21+,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.69,74.79,,,,,,59.9,,,,,,,,,,,,,,,
448,2020-12-18 11:44:55,4.0,en,2020-12-18 11:40:37,2020-12-18 11:44:55,Spain,,No,No,No,No,No,No,Atmospheric Physics,Male,PhD student,,University,,6-10,Some of these articles were also deposited as preprints*,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,,,,,,,,,,259.09,42.83,,,,,,32.09,,,175.12,,,,,,,,,9.05,,,
449,2020-12-18 11:48:15,4.0,en,2020-12-18 11:42:16,2020-12-18 11:48:15,India,,No,No,No,No,No,No,Aquatic biology,Female,Other,,Non-university research institution,,21+,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Agree,Agree,Disagree,Neutral,Disagree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,360.84,156.03,,,,,,48.25,,,122.53,,,,,,,,,34.03,,,
450,,2.0,en,2020-12-18 11:57:23,2020-12-18 12:01:13,Iran (Islamic Republic of),,No,No,No,No,No,No,Robust Control- MEMS-Robotic,Male,Assistant Professor,,University,,11-20,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.83,110.19,,,,,,120.64,,,,,,,,,,,,,,,
451,2020-12-18 12:29:08,4.0,en,2020-12-18 12:23:43,2020-12-18 12:29:08,Germany,,No,No,No,No,No,No,Geochemistry,Female,Postdoctoral researcher,,University,,6-10,Some of these articles were also deposited as preprints*,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Neutral,Neutral,Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,,,,,,,,,,327.25,70.04,,,,,,30.46,,,199.8,,,,,,,,,26.95,,,
452,2020-12-18 12:54:11,4.0,en,2020-12-18 12:51:30,2020-12-18 12:54:11,Spain,,No,Yes,No,No,No,No,,Female,Postdoctoral researcher,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Neutral,Disagree,Disagree,Strongly disagree,Neutral,Agree,Strongly disagree,Neutral,161.59,41.18,,,,,,19.07,,,82.03,,,,,,,,,19.31,,,
453,2020-12-18 14:28:12,4.0,en,2020-12-18 14:19:35,2020-12-18 14:28:12,Iran (Islamic Republic of),,No,No,No,No,No,No,geotechnical engineering ,Male,Assistant Professor,,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly agree,Neutral,Strongly agree,Strongly disagree,Strongly agree,Disagree,Agree,Strongly disagree,519.21,230.78,,,,,,85.83,,,158.18,,,,,,,,,44.42,,,
454,2020-12-18 14:48:28,4.0,en,2020-12-18 14:44:31,2020-12-18 14:48:28,France,,No,No,No,Yes,No,No,,Male,Associate Professor,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,239.27,40.88,,,,,,33.8,,,119.56,,,,,,,,,45.03,,,
455,2020-12-18 15:17:01,4.0,en,2020-12-18 15:11:36,2020-12-18 15:17:01,Iran (Islamic Republic of),,No,No,No,No,No,No,Sedimentology,Male,PhD student,,University,,11-20,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,,,,,,,,,,,,,,,,,,,327.46,80.97,,,,,,62.32,,,139.28,,,,,,,,,44.89,,,
456,,1.0,en,2020-12-18 15:14:47,2020-12-18 15:15:36,Spain,,Yes,Yes,No,Yes,Yes,No,,Female,Professor,,Non-university research institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.91,49.91,,,,,,,,,,,,,,,,,,,,,
457,,,en,2020-12-18 15:36:11,2020-12-18 15:36:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
458,2020-12-18 15:46:47,4.0,en,2020-12-18 15:40:03,2020-12-18 15:46:47,United States of America,,No,No,No,No,Yes,No,,Male,PhD student,,University,,6-10,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Neutral,Disagree,Strongly disagree,Agree,Agree,Neutral,Neutral,Agree,Disagree,,,,,,,,,,,,,,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Strongly disagree,Agree,Disagree,,,,,,,,,,406.18,44.82,,,,,,32.25,,,317.8,,,,,,,,,11.31,,,
459,2020-12-18 16:36:34,4.0,en,2020-12-18 16:31:45,2020-12-18 16:36:34,United States of America,,No,No,Yes,No,No,No,,Male,Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree,Agree,Disagree,285.79,40.74,,,,,,26.47,,,181.2,,,,,,,,,37.38,,,
460,,2.0,en,2020-12-18 17:10:53,2020-12-18 17:13:45,Czech Republic,,No,No,No,No,No,No,planetary sciences,Male,Other,full time researcher,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.27,52.78,,,,,,120.49,,,,,,,,,,,,,,,
461,,2.0,en,2020-12-18 17:45:55,2020-12-18 17:51:22,Russian Federation,,Yes,No,Yes,No,No,No,,Male,PhD student,,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.9,133.32,,,,,,145.06,,,50.52,,,,,,,,,,,,
462,2020-12-18 17:53:33,4.0,en,2020-12-18 17:46:59,2020-12-18 17:53:33,United States of America,,No,No,No,No,No,No,planetary science,Male,Other,research scientist,Non-university research institution,,6-10,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Agree,Strongly disagree,Strongly disagree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Neutral,,,,,,,,,,,,,,,,,,,395.55,84.58,,,,,,166.09,,,134.64,,,,,,,,,10.24,,,
463,2020-12-18 18:17:42,4.0,en,2020-12-18 18:14:01,2020-12-18 18:17:42,United States of America,,No,Yes,No,No,No,No,,Female,Other,Researcher,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Neutral,Strongly agree,Neutral,Neutral,222.16,60.47,,,,,,76.94,,,76.4,,,,,,,,,8.35,,,
464,2020-12-18 18:24:12,4.0,en,2020-12-18 18:20:07,2020-12-18 18:24:12,United States of America,,No,No,No,No,No,No,computational science,Male,Other,Research Associate,University,,3-5,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Strongly agree,Disagree,Disagree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,,,,,,,,,,,,,,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,246.99,46.71,,,,,,26.34,,,164.74,,,,,,,,,9.2,,,
465,,,en,2020-12-18 19:52:13,2020-12-18 19:52:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
466,2020-12-18 20:55:23,4.0,en,2020-12-18 20:51:40,2020-12-18 20:55:23,Saudi Arabia,,No,No,No,No,No,No,Mechanical engineering,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Disagree,Agree,Agree,Strongly agree,Neutral,Neutral,224.69,74.02,,,,,,48.51,,,83.29,,,,,,,,,18.87,,,
467,2020-12-18 20:59:59,4.0,en,2020-12-18 20:53:50,2020-12-18 20:59:59,United States of America,,No,No,No,No,No,No,Paleontology,Male,Professor,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Disagree,Strongly agree,Disagree,Neutral,Agree,Neutral,Disagree,,,,,,,,,,,,,,Neutral,Disagree,Disagree,Neutral,Disagree,Strongly disagree,Agree,Neutral,Neutral,,,,,,,,,,370.17,50.19,,,,,,25.4,,,281.29,,,,,,,,,13.29,,,
468,2020-12-18 21:28:19,4.0,en,2020-12-18 21:21:57,2020-12-18 21:28:19,Russian Federation,,No,No,No,No,No,No,Ocean remote sensing,Female,PhD student,,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,383.89,52.2,,,,,,25.61,,,258.81,,,,,,,,,47.27,,,
469,,,en,2020-12-18 21:28:05,2020-12-18 21:28:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
470,2020-12-18 22:12:24,4.0,en,2020-12-18 22:07:53,2020-12-18 22:12:24,Turkey,,No,Yes,No,No,No,No,,Male,Assistant Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Disagree,272.13,35.31,,,,,,81.41,,,134.15,,,,,,,,,21.26,,,
471,,2.0,en,2020-12-18 22:28:11,2020-12-18 22:29:32,Italy,,No,Yes,Yes,Yes,Yes,No,,Male,Other,Researcher,Non-university research institution,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.06,65.12,,,,,,16.94,,,,,,,,,,,,,,,
472,2020-12-18 23:40:44,4.0,en,2020-12-18 23:25:29,2020-12-18 23:40:44,Iran (Islamic Republic of),,No,Yes,No,No,No,No,,Male,PhD student,,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Agree,,,,,,,,,,916.4,58.99,,,,,,38.76,,,804.22,,,,,,,,,14.43,,,
473,,1.0,en,2020-12-19 02:56:44,2020-12-19 02:58:28,Other,Taiwan,No,No,No,No,Yes,No,,Male,Professor,,University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.68,103.68,,,,,,,,,,,,,,,,,,,,,
474,,,en,2020-12-19 04:39:00,2020-12-19 04:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
475,2020-12-19 05:26:10,4.0,en,2020-12-19 05:23:52,2020-12-19 05:26:10,Australia,,No,No,No,No,No,No,Earth science,Prefer not to say,Prefer not to say,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,141.15,41.67,,,,,,18.84,,,56.95,,,,,,,,,23.69,,,
476,,,en,2020-12-19 05:58:29,2020-12-19 05:58:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
477,2020-12-19 09:48:22,4.0,en,2020-12-19 09:42:19,2020-12-19 09:48:22,Iraq,,No,Yes,No,No,No,No,,Male,Assistant Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,365.47,119.3,,,,,,68.75,,,105.56,,,,,,,,,71.86,,,
478,2020-12-19 11:28:32,4.0,en,2020-12-19 11:24:33,2020-12-19 11:28:32,France,,No,No,Yes,No,No,No,,Male,Other,research scientist,Non-university research institution,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Neutral,356.78,210.75,,,,,,32.87,,,92.8,,,,,,,,,20.36,,,
479,2020-12-19 13:29:28,4.0,en,2020-12-19 13:26:26,2020-12-19 13:29:28,the United Kingdom of Great Britain and Northern Ireland,,No,Yes,No,No,No,No,,Female,PhD student,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Disagree,184.18,22.96,,,,,,15.29,,,122.25,,,,,,,,,23.68,,,
481,2020-12-19 17:33:40,4.0,en,2020-12-19 17:22:16,2020-12-19 17:33:40,Austria,,No,No,No,No,No,No,Limnology,Male,Postdoctoral researcher,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Agree,Strongly disagree,Neutral,Neutral,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Neutral,Strongly agree,Neutral,Agree,Agree,,,,,,,,,,,,,,Agree,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,685.59,39.05,,,,,,26.07,,,607.49,,,,,,,,,12.98,,,
482,,,en,2020-12-20 09:08:38,2020-12-20 09:08:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
483,2020-12-20 23:03:57,4.0,en,2020-12-20 22:59:13,2020-12-20 23:03:57,Fiji,,No,Yes,No,No,No,No,,Male,Assistant Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Strongly disagree,Strongly disagree,222.76,43.77,,,,,,67.55,,,85.16,,,,,,,,,26.28,,,
484,,2.0,en,2020-12-21 02:57:48,2020-12-21 03:00:02,China,,No,No,Yes,No,No,No,,Male,Professor,,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.08,51.11,,,,,,83.97,,,,,,,,,,,,,,,
485,2020-12-21 07:55:04,4.0,en,2020-12-21 07:50:45,2020-12-21 07:55:04,Australia,,No,No,No,No,No,No,Microbial ecology,Male,Postdoctoral researcher,,University,,11-20,Some of these articles were also deposited as preprints*,Agree,Neutral,Neutral,Disagree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Agree,Neutral,Agree,Neutral,Agree,Disagree,,,,,,,,,,,,,,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,260.1,29.0,,,,,,71.4,,,139.39,,,,,,,,,20.31,,,
486,2020-12-21 09:19:02,4.0,en,2020-12-21 09:07:47,2020-12-21 09:19:02,Japan,,No,Yes,No,No,No,No,,Male,Postdoctoral researcher,,Non-university research institution,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Strongly disagree,Strongly disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,675.2,63.82,,,,,,69.01,,,195.0,,,,,,,,,347.37,,,
487,,,en,2020-12-21 09:52:33,2020-12-21 09:52:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
488,2020-12-21 17:32:55,4.0,en,2020-12-21 17:29:20,2020-12-21 17:32:55,Italy,,No,No,No,Yes,No,No,,Male,Assistant Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,216.73,27.2,,,,,,89.77,,,68.68,,,,,,,,,31.08,,,
489,2020-12-21 22:19:38,4.0,en,2020-12-21 22:12:00,2020-12-21 22:19:38,Canada,,No,No,No,No,Yes,No,Hydrology,Male,Other,Research Scientist (Government),Other,Government,11-20,Some of these articles were also deposited as preprints*,Neutral,Disagree,Disagree,Neutral,Disagree,Agree,Agree,Strongly disagree,Neutral,Disagree,Agree,Neutral,Disagree,Strongly disagree,Agree,Agree,Neutral,Agree,Neutral,,,,,,,,,,,,,,Disagree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Neutral,Neutral,Disagree,Disagree,,,,,,,,,,461.2,84.59,,,,,,51.52,,,297.29,,,,,,,,,27.8,,,
490,2020-12-22 07:34:56,4.0,en,2020-12-22 07:24:02,2020-12-22 07:34:56,Iran (Islamic Republic of),,No,No,No,No,No,No,Control,Male,Assistant Professor,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Disagree,Strongly agree,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Agree,Neutral,Disagree,Strongly agree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,655.72,90.56,,,,,,163.66,,,389.2,,,,,,,,,12.3,,,
491,2020-12-22 08:17:28,4.0,en,2020-12-22 08:10:14,2020-12-22 08:17:28,the United Kingdom of Great Britain and Northern Ireland,,No,No,Yes,No,No,No,,Male,Business or industry professional,,Business or industry,,6-10,Some of these articles were also deposited as preprints*,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Strongly agree,Strongly agree,Neutral,,,,,,,,,,,,,,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,,,,,,,,,,436.35,57.64,,,,,,33.82,,,305.82,,,,,,,,,39.07,,,
